base_id,original_pdb,watermarked_pdb,bit_label,E_original,E_watermarked,delta_E
7TQW,7TQW.pdb,7TQW_12bit_111111010101.pdb,12bit_111111010101,1324.573847,1324.391396,-0.182451166
7TRU,7TRU.pdb,7TRU_12bit_011001010001.pdb,12bit_011001010001,-680.7533435,-680.9503201,-0.196976544
7TUO,7TUO.pdb,7TUO_12bit_011010100011.pdb,12bit_011010100011,502.3334463,503.0527727,0.719326337
7TUX,7TUX.pdb,7TUX_12bit_010100010011.pdb,12bit_010100010011,-1330.549098,-1330.562162,-0.013063941
7TY2,7TY2.pdb,7TY2_12bit_001100001100.pdb,12bit_001100001100,347.2612201,347.1547387,-0.106481392
7TYJ,7TYJ.pdb,7TYJ_12bit_101011111000.pdb,12bit_101011111000,2179.314032,2179.400996,0.086963985
7TZJ,7TZJ.pdb,7TZJ_12bit_010000111100.pdb,12bit_010000111100,141.6532602,141.8859611,0.232700875
7U0D,7U0D.pdb,7U0D_12bit_011100110011.pdb,12bit_011100110011,4532.4382,4532.376701,-0.061499172
7U19,7U19.pdb,7U19_12bit_011010111000.pdb,12bit_011010111000,7501.929289,7501.847461,-0.081827394
7U1X,7U1X.pdb,7U1X_12bit_100100011101.pdb,12bit_100100011101,-620.1586507,-620.3038252,-0.145174482
7U25,7U25.pdb,7U25_12bit_000101100010.pdb,12bit_000101100010,-339.7705874,-339.7940357,-0.023448248
7U47,7U47.pdb,7U47_12bit_101111010111.pdb,12bit_101111010111,179.1509601,179.0446582,-0.106301901
7U6H,7U6H.pdb,7U6H_12bit_011111111110.pdb,12bit_011111111110,-1039.638057,-1039.397272,0.240784908
7U7J,7U7J.pdb,7U7J_12bit_001100111100.pdb,12bit_001100111100,-273.155373,-273.0625952,0.092777818
7U82,7U82.pdb,7U82_12bit_010100000100.pdb,12bit_010100000100,-268.893608,-268.6403814,0.25322657
7U91,7U91.pdb,7U91_12bit_001000010111.pdb,12bit_001000010111,-462.0697448,-462.0552863,0.014458548
7UAV,7UAV.pdb,7UAV_12bit_000111110101.pdb,12bit_000111110101,-306.7900532,-306.965901,-0.175847796
7UCE,7UCE.pdb,7UCE_12bit_100001101111.pdb,12bit_100001101111,148.6721811,148.7694657,0.097284597
7UDD,7UDD.pdb,7UDD_12bit_001000111011.pdb,12bit_001000111011,-1340.48514,-1340.38597,0.099169781
7UDU,7UDU.pdb,7UDU_12bit_101100000110.pdb,12bit_101100000110,3701.190149,3701.303596,0.113446073
7UE1,7UE1.pdb,7UE1_12bit_100110001000.pdb,12bit_100110001000,498.5799978,498.7612046,0.181206834
7UE4,7UE4.pdb,7UE4_12bit_010110111000.pdb,12bit_010110111000,-220.5881388,-220.5681755,0.019963308
7UFS,7UFS.pdb,7UFS_12bit_010110001000.pdb,12bit_010110001000,7436.107759,7436.128832,0.021073199
7UFT,7UFT.pdb,7UFT_12bit_010101010000.pdb,12bit_010101010000,5983.591932,5983.548794,-0.043138092
7UHV,7UHV.pdb,7UHV_12bit_111011100100.pdb,12bit_111011100100,-1239.691036,-1239.602374,0.088662211
7UJ4,7UJ4.pdb,7UJ4_12bit_001101001010.pdb,12bit_001101001010,-183.2076226,-182.9024185,0.305204082
7UJN,7UJN.pdb,7UJN_12bit_100010001100.pdb,12bit_100010001100,1616.767399,1616.699957,-0.067441851
7UM0,7UM0.pdb,7UM0_12bit_010011001111.pdb,12bit_010011001111,7248.795362,7248.641547,-0.153814705
7UM9,7UM9.pdb,7UM9_12bit_011000110100.pdb,12bit_011000110100,-629.1614095,-629.2204303,-0.059020749
7UNM,7UNM.pdb,7UNM_12bit_011110110110.pdb,12bit_011110110110,-688.6045428,-688.6060071,-0.001464274
7UPK,7UPK.pdb,7UPK_12bit_000001100011.pdb,12bit_000001100011,-1001.742196,-1001.946361,-0.204165499
7UPN,7UPN.pdb,7UPN_12bit_110110001010.pdb,12bit_110110001010,3600.169581,3600.226688,0.057107888
7UQW,7UQW.pdb,7UQW_12bit_101110110110.pdb,12bit_101110110110,-1466.393507,-1466.390281,0.003225452
7UR1,7UR1.pdb,7UR1_12bit_010010001010.pdb,12bit_010010001010,225.4274195,225.6248821,0.197462631
7UR6,7UR6.pdb,7UR6_12bit_011110110110.pdb,12bit_011110110110,4385.524365,4385.57942,0.055055159
7URA,7URA.pdb,7URA_12bit_001000001001.pdb,12bit_001000001001,633.4045456,633.4506528,0.046107171
7UUI,7UUI.pdb,7UUI_12bit_110010011000.pdb,12bit_110010011000,353.721781,353.7324083,0.010627291
7UUK,7UUK.pdb,7UUK_12bit_010101100111.pdb,12bit_010101100111,473.6133025,473.8503914,0.237088941
7UUO,7UUO.pdb,7UUO_12bit_011111100001.pdb,12bit_011111100001,3171.074588,3171.388532,0.313944054
7UW0,7UW0.pdb,7UW0_12bit_111011100000.pdb,12bit_111011100000,2833.11456,2833.189945,0.075385384
7UYO,7UYO.pdb,7UYO_12bit_101010100110.pdb,12bit_101010100110,-38.15734956,-38.18541506,-0.028065498
7UZY,7UZY.pdb,7UZY_12bit_011100110000.pdb,12bit_011100110000,4355.918735,4355.944012,0.025277093
7V09,7V09.pdb,7V09_12bit_101010011100.pdb,12bit_101010011100,-115.3730759,-115.2706933,0.102382611
7V0B,7V0B.pdb,7V0B_12bit_000110010111.pdb,12bit_000110010111,-2398.906033,-2398.981211,-0.075177997
7V17,7V17.pdb,7V17_12bit_001100010001.pdb,12bit_001100010001,-323.6126847,-323.5898229,0.022861855
7V1M,7V1M.pdb,7V1M_12bit_011110010001.pdb,12bit_011110010001,3237.769214,3238.028595,0.259381125
7V3O,7V3O.pdb,7V3O_12bit_001010100010.pdb,12bit_001010100010,-91.2421676,-90.86495145,0.377216152
7V3S,7V3S.pdb,7V3S_12bit_110100110110.pdb,12bit_110100110110,-509.8762845,-509.9702156,-0.093931103
7V46,7V46.pdb,7V46_12bit_101100101010.pdb,12bit_101100101010,-558.6135525,-558.3355334,0.278019105
7V49,7V49.pdb,7V49_12bit_011011000100.pdb,12bit_011011000100,810.9269089,811.0976202,0.170711229
7V61,7V61.pdb,7V61_12bit_000011111111.pdb,12bit_000011111111,16885.50527,16885.64784,0.142567766
7VBH,7VBH.pdb,7VBH_12bit_000100001111.pdb,12bit_000100001111,4751.662502,4750.863578,-0.798924128
7VBN,7VBN.pdb,7VBN_12bit_101100110000.pdb,12bit_101100110000,3144.330384,3144.231871,-0.098513133
7VE5,7VE5.pdb,7VE5_12bit_110110101101.pdb,12bit_110110101101,-134.2841719,-134.5432903,-0.25911844
7VED,7VED.pdb,7VED_12bit_100100000000.pdb,12bit_100100000000,-265.3678464,-265.4757584,-0.107912066
7VEV,7VEV.pdb,7VEV_12bit_010101000100.pdb,12bit_010101000100,-1012.456702,-1012.492115,-0.035413322
7VFC,7VFC.pdb,7VFC_12bit_000000100001.pdb,12bit_000000100001,-271.6676405,-271.5783542,0.089286229
7VFF,7VFF.pdb,7VFF_12bit_011001010001.pdb,12bit_011001010001,-617.1559767,-616.951324,0.204652744
7VGZ,7VGZ.pdb,7VGZ_12bit_110000011010.pdb,12bit_110000011010,1802.684773,1802.828023,0.143250333
7VH6,7VH6.pdb,7VH6_12bit_001110000110.pdb,12bit_001110000110,12568.83786,12568.82816,-0.00969253
7VIZ,7VIZ.pdb,7VIZ_12bit_101101011110.pdb,12bit_101101011110,1003.245456,1003.014513,-0.230943137
7VKH,7VKH.pdb,7VKH_12bit_101000001110.pdb,12bit_101000001110,-101.9493976,-101.8752319,0.074165668
7VL0,7VL0.pdb,7VL0_12bit_110101001000.pdb,12bit_110101001000,-1370.35613,-1370.351745,0.004384357
7VL2,7VL2.pdb,7VL2_12bit_111001011101.pdb,12bit_111001011101,-1690.519558,-1690.424189,0.095368954
7VL7,7VL7.pdb,7VL7_12bit_101101011010.pdb,12bit_101101011010,-1543.703607,-1544.022705,-0.319097736
7VLD,7VLD.pdb,7VLD_12bit_101010100111.pdb,12bit_101010100111,-1307.02823,-1306.968118,0.060112576
7VO4,7VO4.pdb,7VO4_12bit_100110001010.pdb,12bit_100110001010,327.6823178,327.5881519,-0.094165959
7VQX,7VQX.pdb,7VQX_12bit_001111010000.pdb,12bit_001111010000,1047.411556,1047.432954,0.021398659
7VS7,7VS7.pdb,7VS7_12bit_101001110101.pdb,12bit_101001110101,-193.9697971,-193.9860412,-0.016244096
7VTM,7VTM.pdb,7VTM_12bit_010011100101.pdb,12bit_010011100101,23.38505687,23.63164046,0.246583584
7VUK,7VUK.pdb,7VUK_12bit_101101000001.pdb,12bit_101101000001,5590.391463,5590.278541,-0.112922384
7VWZ,7VWZ.pdb,7VWZ_12bit_101111110110.pdb,12bit_101111110110,17947.74567,17947.64318,-0.102494677
7VXH,7VXH.pdb,7VXH_12bit_100110111001.pdb,12bit_100110111001,783.207502,783.1356016,-0.071900467
7VYA,7VYA.pdb,7VYA_12bit_100011000100.pdb,12bit_100011000100,3082.92813,3082.661915,-0.266215189
7VYS,7VYS.pdb,7VYS_12bit_100010001101.pdb,12bit_100010001101,6577.906588,6578.830167,0.923578952
7W0B,7W0B.pdb,7W0B_12bit_101111010101.pdb,12bit_101111010101,3424.956655,3424.906252,-0.050402951
7W0H,7W0H.pdb,7W0H_12bit_010111100010.pdb,12bit_010111100010,14022.76505,14022.71409,-0.050952742
7W1W,7W1W.pdb,7W1W_12bit_110011010101.pdb,12bit_110011010101,-684.9307603,-684.810566,0.120194241
7W34,7W34.pdb,7W34_12bit_111101110101.pdb,12bit_111101110101,389.0014093,389.13126,0.129850688
7W3U,7W3U.pdb,7W3U_12bit_000010101100.pdb,12bit_000010101100,3406.670691,3406.567577,-0.103114095
7W5H,7W5H.pdb,7W5H_12bit_111001000010.pdb,12bit_111001000010,-70.39690428,-69.84964083,0.547263453
7W72,7W72.pdb,7W72_12bit_110101000111.pdb,12bit_110101000111,5213.3784,5213.200598,-0.177801761
7W83,7W83.pdb,7W83_12bit_010000110101.pdb,12bit_010000110101,-308.5236845,-308.3774041,0.146280398
7W8V,7W8V.pdb,7W8V_12bit_001100011001.pdb,12bit_001100011001,-458.2247283,-458.0913337,0.133394588
7WD8,7WD8.pdb,7WD8_12bit_011100110001.pdb,12bit_011100110001,81.33334624,81.33682112,0.003474879
7WD9,7WD9.pdb,7WD9_12bit_010101011010.pdb,12bit_010101011010,-2943.460254,-2943.337758,0.122495799
7WDD,7WDD.pdb,7WDD_12bit_001000001001.pdb,12bit_001000001001,-40.83286067,-40.70799851,0.124862168
7WDQ,7WDQ.pdb,7WDQ_12bit_000011011000.pdb,12bit_000011011000,1369.410096,1369.597358,0.187261915
7WF9,7WF9.pdb,7WF9_12bit_010010011001.pdb,12bit_010010011001,440.2040443,439.887234,-0.31681028
7WHC,7WHC.pdb,7WHC_12bit_001111010101.pdb,12bit_001111010101,932.8613507,933.3087899,0.447439277
7WIG,7WIG.pdb,7WIG_12bit_010010001111.pdb,12bit_010010001111,742.9556013,742.8309675,-0.124633788
7WK2,7WK2.pdb,7WK2_12bit_001111110010.pdb,12bit_001111110010,3462.901577,3462.928435,0.026858304
7WL3,7WL3.pdb,7WL3_12bit_011001100000.pdb,12bit_011001100000,604.4721861,604.5862499,0.114063815
7WNA,7WNA.pdb,7WNA_12bit_101110110111.pdb,12bit_101110110111,582.7623626,582.689398,-0.072964592
7WOA,7WOA.pdb,7WOA_12bit_000001000101.pdb,12bit_000001000101,5386.037971,5386.074231,0.036260268
7WOM,7WOM.pdb,7WOM_12bit_000001010001.pdb,12bit_000001010001,-152.4050549,-152.4067526,-0.001697762
7WP5,7WP5.pdb,7WP5_12bit_001100111011.pdb,12bit_001100111011,1173.587622,1173.513325,-0.074297254
7WPA,7WPA.pdb,7WPA_12bit_010010110000.pdb,12bit_010010110000,6749.623984,6749.606612,-0.017371536
7WQM,7WQM.pdb,7WQM_12bit_101001111011.pdb,12bit_101001111011,-575.3033441,-575.3071336,-0.003789527
7WR2,7WR2.pdb,7WR2_12bit_100100110111.pdb,12bit_100100110111,-218.8073443,-218.6749929,0.132351402
7WSS,7WSS.pdb,7WSS_12bit_010011111101.pdb,12bit_010011111101,-1422.755428,-1422.862387,-0.1069591
7WT0,7WT0.pdb,7WT0_12bit_000001110100.pdb,12bit_000001110100,-374.3341992,-374.1641684,0.170030797
7WU1,7WU1.pdb,7WU1_12bit_110101110100.pdb,12bit_110101110100,-1718.457738,-1718.368294,0.089443887
7WUH,7WUH.pdb,7WUH_12bit_011110010111.pdb,12bit_011110010111,24419.22776,24419.23197,0.004217406
7WUM,7WUM.pdb,7WUM_12bit_101010011100.pdb,12bit_101010011100,47.6533148,47.69300891,0.039694105
7WVZ,7WVZ.pdb,7WVZ_12bit_010011110100.pdb,12bit_010011110100,-5007.26033,-5007.302752,-0.042422032
7WWL,7WWL.pdb,7WWL_12bit_110101010010.pdb,12bit_110101010010,16712.6724,16712.48678,-0.18561775
7WWR,7WWR.pdb,7WWR_12bit_010001110010.pdb,12bit_010001110010,-86.51768581,-86.56472709,-0.04704128
7WWY,7WWY.pdb,7WWY_12bit_111011100011.pdb,12bit_111011100011,98.95556343,98.91490329,-0.040660137
7WWZ,7WWZ.pdb,7WWZ_12bit_011001010111.pdb,12bit_011001010111,-195.8305638,-195.8543424,-0.02377858
7WYO,7WYO.pdb,7WYO_12bit_001001110010.pdb,12bit_001001110010,-432.4199333,-432.4041392,0.015794097
7WZU,7WZU.pdb,7WZU_12bit_000111000010.pdb,12bit_000111000010,-172.7047476,-172.9619127,-0.257165113
7X3C,7X3C.pdb,7X3C_12bit_000110101101.pdb,12bit_000110101101,1738.45439,1738.545653,0.091262717
7X3T,7X3T.pdb,7X3T_12bit_010011110110.pdb,12bit_010011110110,17315.45112,17315.15835,-0.292773677
7X4A,7X4A.pdb,7X4A_12bit_110000011110.pdb,12bit_110000011110,-306.8294333,-307.1615934,-0.332160192
7X4E,7X4E.pdb,7X4E_12bit_011010111101.pdb,12bit_011010111101,242.2636807,242.8750617,0.611380969
7X5S,7X5S.pdb,7X5S_12bit_001100111000.pdb,12bit_001100111000,-94.14495473,-95.11570039,-0.970745657
7X7N,7X7N.pdb,7X7N_12bit_011000010010.pdb,12bit_011000010010,19520.02911,19519.77651,-0.25260477
7X7T,7X7T.pdb,7X7T_12bit_001100101000.pdb,12bit_001100101000,1952.253697,1952.229501,-0.024195671
7X85,7X85.pdb,7X85_12bit_011101101101.pdb,12bit_011101101101,116.7443856,116.7937501,0.04936446
7X88,7X88.pdb,7X88_12bit_010100001110.pdb,12bit_010100001110,109.8179895,109.7456739,-0.072315611
7X8E,7X8E.pdb,7X8E_12bit_000010100111.pdb,12bit_000010100111,5440.611445,5440.525454,-0.085990559
7X8J,7X8J.pdb,7X8J_12bit_101101000111.pdb,12bit_101101000111,878.9488912,879.1924747,0.243583514
7X8U,7X8U.pdb,7X8U_12bit_010010100101.pdb,12bit_010010100101,503.1469991,502.8841653,-0.262833855
7X9E,7X9E.pdb,7X9E_12bit_100111100100.pdb,12bit_100111100100,992.5639098,992.7644573,0.200547515
7X9P,7X9P.pdb,7X9P_12bit_101010011010.pdb,12bit_101010011010,731.5252832,731.413522,-0.111761124
7XBU,7XBU.pdb,7XBU_12bit_011011101101.pdb,12bit_011011101101,-213.5218532,-213.5206034,0.00124976
7XBX,7XBX.pdb,7XBX_12bit_000001001001.pdb,12bit_000001001001,4352.138664,4352.750601,0.611936953
7XCN,7XCN.pdb,7XCN_12bit_100000110001.pdb,12bit_100000110001,5488.158986,5488.282082,0.123095582
7XET,7XET.pdb,7XET_12bit_010001011110.pdb,12bit_010001011110,-314.5822846,-314.6398731,-0.057588542
7XF3,7XF3.pdb,7XF3_12bit_111010100000.pdb,12bit_111010100000,-410.422137,-410.1900459,0.232091074
7XGK,7XGK.pdb,7XGK_12bit_110001100000.pdb,12bit_110001100000,450.9102321,451.0118429,0.101610779
7XGL,7XGL.pdb,7XGL_12bit_010111010011.pdb,12bit_010111010011,-785.3320628,-785.2607142,0.071348576
7XGQ,7XGQ.pdb,7XGQ_12bit_111101001100.pdb,12bit_111101001100,-1165.11816,-1165.211723,-0.093562324
7XIZ,7XIZ.pdb,7XIZ_12bit_000100010011.pdb,12bit_000100010011,1448.648882,1448.988938,0.340056695
7XJM,7XJM.pdb,7XJM_12bit_110110110001.pdb,12bit_110110110001,-2241.060902,-2240.853314,0.207588268
7XKE,7XKE.pdb,7XKE_12bit_000111100001.pdb,12bit_000111100001,1433.17068,1433.689937,0.519257032
7XL9,7XL9.pdb,7XL9_12bit_001000101011.pdb,12bit_001000101011,602.608178,602.5740081,-0.034169879
7XLC,7XLC.pdb,7XLC_12bit_100011010100.pdb,12bit_100011010100,5808.876394,5809.152658,0.27626365
7XLL,7XLL.pdb,7XLL_12bit_100010010000.pdb,12bit_100010010000,-1280.620039,-1280.590684,0.029354835
7XM7,7XM7.pdb,7XM7_12bit_110011110001.pdb,12bit_110011110001,259.8198964,259.7750272,-0.044869213
7XNE,7XNE.pdb,7XNE_12bit_001111011011.pdb,12bit_001111011011,41.26295979,41.18151407,-0.081445713
7XNV,7XNV.pdb,7XNV_12bit_101110011110.pdb,12bit_101110011110,2303.879112,2303.975871,0.096758542
7XOO,7XOO.pdb,7XOO_12bit_100111110010.pdb,12bit_100111110010,17.48179064,17.43962266,-0.042167975
7XP4,7XP4.pdb,7XP4_12bit_001101111101.pdb,12bit_001101111101,1407.494569,1407.399773,-0.094796379
7XP9,7XP9.pdb,7XP9_12bit_011011111001.pdb,12bit_011011111001,-7.527812648,-7.674030438,-0.146217791
7XPU,7XPU.pdb,7XPU_12bit_110110111001.pdb,12bit_110110111001,-1106.699406,-1106.585864,0.113541805
7XRL,7XRL.pdb,7XRL_12bit_000100000000.pdb,12bit_000100000000,-2746.072452,-2746.090494,-0.018041781
7XTY,7XTY.pdb,7XTY_12bit_010111010010.pdb,12bit_010111010010,-134.4504384,-134.5011572,-0.050718829
7XUM,7XUM.pdb,7XUM_12bit_101101100110.pdb,12bit_101101100110,1554.202593,1554.060458,-0.142134895
7XVE,7XVE.pdb,7XVE_12bit_010000010100.pdb,12bit_010000010100,3333.490822,3333.270815,-0.220007018
7XVU,7XVU.pdb,7XVU_12bit_001001001100.pdb,12bit_001001001100,-727.681561,-727.6497417,0.031819288
7XVX,7XVX.pdb,7XVX_12bit_110001000011.pdb,12bit_110001000011,-693.0330759,-692.9440265,0.089049416
7XVZ,7XVZ.pdb,7XVZ_12bit_100011011111.pdb,12bit_100011011111,338.391149,338.1219521,-0.269196972
7XX1,7XX1.pdb,7XX1_12bit_011000101101.pdb,12bit_011000101101,-293.7661755,-293.7179367,0.048238791
7XY3,7XY3.pdb,7XY3_12bit_001011011000.pdb,12bit_001011011000,3068.931708,3068.975684,0.043976333
7XY7,7XY7.pdb,7XY7_12bit_101111110010.pdb,12bit_101111110010,1723.202281,1723.254958,0.052677608
7XZ1,7XZ1.pdb,7XZ1_12bit_011101111111.pdb,12bit_011101111111,2001.288546,2001.354876,0.066329692
7XZ8,7XZ8.pdb,7XZ8_12bit_000011010010.pdb,12bit_000011010010,-605.7979442,-605.8195826,-0.021638431
7XZI,7XZI.pdb,7XZI_12bit_101011010100.pdb,12bit_101011010100,14936.02604,14935.27912,-0.746920699
7XZY,7XZY.pdb,7XZY_12bit_011010001101.pdb,12bit_011010001101,2334.623914,2334.449425,-0.174489709
7Y1T,7Y1T.pdb,7Y1T_12bit_111111101100.pdb,12bit_111111101100,2564.999474,2564.935218,-0.064255868
7Y2F,7Y2F.pdb,7Y2F_12bit_011011011110.pdb,12bit_011011011110,-346.3140955,-346.122411,0.191684477
7Y37,7Y37.pdb,7Y37_12bit_011100001001.pdb,12bit_011100001001,-152.8046686,-152.7075197,0.097148946
7Y4F,7Y4F.pdb,7Y4F_12bit_001100100010.pdb,12bit_001100100010,-2877.411437,-2877.359915,0.051522802
7Y4T,7Y4T.pdb,7Y4T_12bit_010011010000.pdb,12bit_010011010000,23.63151976,23.32828176,-0.303237992
7Y54,7Y54.pdb,7Y54_12bit_101100000101.pdb,12bit_101100000101,-96.39113917,-96.42399778,-0.032858617
7Y6A,7Y6A.pdb,7Y6A_12bit_110110100010.pdb,12bit_110110100010,-170.9763847,-170.7923823,0.18400239
7Y8U,7Y8U.pdb,7Y8U_12bit_111010000001.pdb,12bit_111010000001,-437.7787175,-437.7003191,0.078398386
7Y9V,7Y9V.pdb,7Y9V_12bit_010001010001.pdb,12bit_010001010001,1100.064502,1099.94234,-0.122162522
7Y9Z,7Y9Z.pdb,7Y9Z_12bit_101100100101.pdb,12bit_101100100101,6574.507356,6574.681116,0.173759394
7YA3,7YA3.pdb,7YA3_12bit_111000011100.pdb,12bit_111000011100,2227.636068,2227.497972,-0.138095852
7YCJ,7YCJ.pdb,7YCJ_12bit_001001000100.pdb,12bit_001001000100,125.0817119,124.9293063,-0.152405598
7YCN,7YCN.pdb,7YCN_12bit_101111111000.pdb,12bit_101111111000,1499.505246,1499.704709,0.199462732
7YD6,7YD6.pdb,7YD6_12bit_110011000111.pdb,12bit_110011000111,471.1100452,471.0125551,-0.097490084
7YE6,7YE6.pdb,7YE6_12bit_001110111111.pdb,12bit_001110111111,5737.169061,5737.05225,-0.116810225
7YII,7YII.pdb,7YII_12bit_110001100001.pdb,12bit_110001100001,-721.0860122,-721.087375,-0.00136279
7YK8,7YK8.pdb,7YK8_12bit_110000101001.pdb,12bit_110000101001,970.9632182,970.7298853,-0.233332911
7YKL,7YKL.pdb,7YKL_12bit_110010100011.pdb,12bit_110010100011,15875.87292,15875.90753,0.034610183
7YKQ,7YKQ.pdb,7YKQ_12bit_010001010110.pdb,12bit_010001010110,581.7909815,581.7423351,-0.048646483
7YKZ,7YKZ.pdb,7YKZ_12bit_001000011100.pdb,12bit_001000011100,16658.57139,16658.54064,-0.030747654
7YL7,7YL7.pdb,7YL7_12bit_101110111010.pdb,12bit_101110111010,1455.21117,1455.410963,0.199793012
7YLW,7YLW.pdb,7YLW_12bit_011000100000.pdb,12bit_011000100000,9363.775235,9363.714624,-0.060610764
7YNQ,7YNQ.pdb,7YNQ_12bit_101100111100.pdb,12bit_101100111100,766.2071134,766.1651043,-0.042009072
7YOB,7YOB.pdb,7YOB_12bit_111000101010.pdb,12bit_111000101010,1824.78557,1824.665983,-0.119586286
7YPJ,7YPJ.pdb,7YPJ_12bit_110000011110.pdb,12bit_110000011110,13106.14977,13106.19349,0.043720035
7YPO,7YPO.pdb,7YPO_12bit_110100101001.pdb,12bit_110100101001,3289.342863,3289.26734,-0.075522905
7YQ0,7YQ0.pdb,7YQ0_12bit_001001101000.pdb,12bit_001001101000,-454.967675,-454.8551655,0.112509491
7YQF,7YQF.pdb,7YQF_12bit_001111110010.pdb,12bit_001111110010,-1098.785267,-1098.905768,-0.120501538
7YQQ,7YQQ.pdb,7YQQ_12bit_100101001110.pdb,12bit_100101001110,-408.6212761,-408.6392786,-0.018002486
7YRB,7YRB.pdb,7YRB_12bit_101000010001.pdb,12bit_101000010001,73.49838924,73.33391568,-0.164473558
7YS6,7YS6.pdb,7YS6_12bit_010111100010.pdb,12bit_010111100010,3368.745113,3368.924635,0.179521848
7YSG,7YSG.pdb,7YSG_12bit_010001011100.pdb,12bit_010001011100,37618.04032,37617.89063,-0.149685665
7YSI,7YSI.pdb,7YSI_12bit_100110101111.pdb,12bit_100110101111,-159.0317446,-159.021169,0.010575594
7YVH,7YVH.pdb,7YVH_12bit_001100101111.pdb,12bit_001100101111,2914.451593,2915.311664,0.860071108
7YWB,7YWB.pdb,7YWB_12bit_011001000110.pdb,12bit_011001000110,-236.4286699,-235.8720212,0.556648637
7YXC,7YXC.pdb,7YXC_12bit_010100110110.pdb,12bit_010100110110,491.6285965,491.8046706,0.176074141
7YXD,7YXD.pdb,7YXD_12bit_010110001010.pdb,12bit_010110001010,2861.360365,2861.295297,-0.065067516
7YXU,7YXU.pdb,7YXU_12bit_111110001000.pdb,12bit_111110001000,-304.0922267,-304.0425121,0.049714597
7YYC,7YYC.pdb,7YYC_12bit_100000111111.pdb,12bit_100000111111,-820.3197006,-820.5835564,-0.2638558
7YYG,7YYG.pdb,7YYG_12bit_100100100000.pdb,12bit_100100100000,-467.0596829,-467.1011405,-0.041457636
7YZ2,7YZ2.pdb,7YZ2_12bit_110101011001.pdb,12bit_110101011001,-592.6120108,-591.94141,0.670600757
7YZ6,7YZ6.pdb,7YZ6_12bit_110111111011.pdb,12bit_110111111011,-392.8930509,-393.0480491,-0.154998146
7YZ9,7YZ9.pdb,7YZ9_12bit_010010101111.pdb,12bit_010010101111,-131.9978153,-131.8796966,0.118118696
7Z0L,7Z0L.pdb,7Z0L_12bit_011101111111.pdb,12bit_011101111111,200.8428299,200.8700561,0.027226196
7Z2O,7Z2O.pdb,7Z2O_12bit_000001000001.pdb,12bit_000001000001,-603.4694285,-603.4473884,0.022040169
7Z39,7Z39.pdb,7Z39_12bit_011111110101.pdb,12bit_011111110101,-263.0156521,-263.0025777,0.013074385
7Z3P,7Z3P.pdb,7Z3P_12bit_011101000010.pdb,12bit_011101000010,-141.0830803,-141.3548693,-0.271789024
7Z3T,7Z3T.pdb,7Z3T_12bit_111001001110.pdb,12bit_111001001110,-869.7955969,-869.6873834,0.108213416
7Z42,7Z42.pdb,7Z42_12bit_101000010000.pdb,12bit_101000010000,254.5695738,254.4948803,-0.07469352
7Z4T,7Z4T.pdb,7Z4T_12bit_111001001100.pdb,12bit_111001001100,-811.503521,-811.5681607,-0.064639653
7Z53,7Z53.pdb,7Z53_12bit_010010001110.pdb,12bit_010010001110,-4058.631063,-4058.45129,0.17977243
7Z58,7Z58.pdb,7Z58_12bit_000001010101.pdb,12bit_000001010101,-1140.397645,-1140.404433,-0.006788237
7Z5I,7Z5I.pdb,7Z5I_12bit_011010101100.pdb,12bit_011010101100,515.5302744,515.5206652,-0.00960921
7Z64,7Z64.pdb,7Z64_12bit_001110101011.pdb,12bit_001110101011,-1115.545141,-1115.50394,0.041200543
7Z6D,7Z6D.pdb,7Z6D_12bit_110100010100.pdb,12bit_110100010100,-41.05357845,-41.03423495,0.019343498
7Z8D,7Z8D.pdb,7Z8D_12bit_000000100010.pdb,12bit_000000100010,-371.815194,-371.732073,0.083121067
7Z8Z,7Z8Z.pdb,7Z8Z_12bit_111101111000.pdb,12bit_111101111000,-277.4916913,-277.5123875,-0.020696246
7ZBG,7ZBG.pdb,7ZBG_12bit_110100100101.pdb,12bit_110100100101,430.227634,429.9482165,-0.279417477
7ZCM,7ZCM.pdb,7ZCM_12bit_101000010100.pdb,12bit_101000010100,654.9552343,655.1347268,0.179492473
7ZCR,7ZCR.pdb,7ZCR_12bit_011000110110.pdb,12bit_011000110110,-372.0127531,-371.9043139,0.108439161
7ZDB,7ZDB.pdb,7ZDB_12bit_011101001000.pdb,12bit_011101001000,2131.657074,2131.662564,0.005490555
7ZDV,7ZDV.pdb,7ZDV_12bit_111001001111.pdb,12bit_111001001111,1440.861122,1440.916295,0.055173594
7ZEE,7ZEE.pdb,7ZEE_12bit_101011001001.pdb,12bit_101011001001,-503.2105316,-503.1660421,0.044489477
7ZGS,7ZGS.pdb,7ZGS_12bit_001110001111.pdb,12bit_001110001111,704.6959121,704.7133829,0.01747073
7ZI0,7ZI0.pdb,7ZI0_12bit_001010000001.pdb,12bit_001010000001,1152.522573,1152.711626,0.189053026
7ZIC,7ZIC.pdb,7ZIC_12bit_101111111010.pdb,12bit_101111111010,-778.4744393,-778.005483,0.468956291
7ZK9,7ZK9.pdb,7ZK9_12bit_111100100111.pdb,12bit_111100100111,3115.195329,3115.342792,0.147462954
7ZLH,7ZLH.pdb,7ZLH_12bit_110010010001.pdb,12bit_110010010001,1764.092449,1764.067493,-0.02495662
